Province,Month,Year,Events,Fatalities
Bas-Uele,April,2007,0,0
Bas-Uele,May,2007,0,0
Bas-Uele,June,2007,0,0
Bas-Uele,July,2007,0,0
Bas-Uele,August,2007,0,0
Bas-Uele,September,2007,0,0
Bas-Uele,October,2007,0,0
Bas-Uele,November,2007,0,0
Bas-Uele,December,2007,0,0
Bas-Uele,January,2008,0,0
Bas-Uele,February,2008,0,0
Bas-Uele,March,2008,0,0
Bas-Uele,April,2008,0,0
Bas-Uele,May,2008,0,0
Bas-Uele,June,2008,0,0
Bas-Uele,July,2008,0,0
Bas-Uele,August,2008,0,0
Bas-Uele,September,2008,0,0
Bas-Uele,October,2008,0,0
Bas-Uele,November,2008,0,0
Bas-Uele,February,2009,0,0
Bas-Uele,March,2009,0,0
Bas-Uele,May,2009,2,0
Bas-Uele,August,2009,0,0
Bas-Uele,July,2010,0,0
Bas-Uele,August,2010,0,0
Bas-Uele,September,2010,0,0
Bas-Uele,October,2010,0,0
Bas-Uele,November,2010,0,0
Bas-Uele,December,2010,0,0
Bas-Uele,January,2011,0,0
Bas-Uele,March,2011,0,0
Bas-Uele,April,2011,0,0
Bas-Uele,May,2011,1,0
Bas-Uele,June,2011,0,0
Bas-Uele,July,2011,1,0
Bas-Uele,August,2011,1,0
Bas-Uele,September,2011,0,0
Bas-Uele,October,2011,0,0
Bas-Uele,November,2011,0,0
Bas-Uele,December,2011,0,0
Bas-Uele,January,2012,0,0
Bas-Uele,March,2012,0,0
Bas-Uele,April,2012,0,0
Bas-Uele,May,2012,0,0
Bas-Uele,June,2012,0,0
Bas-Uele,July,2012,0,0
Bas-Uele,August,2012,0,0
Bas-Uele,September,2012,0,0
Bas-Uele,October,2012,0,0
Bas-Uele,November,2012,0,0
Bas-Uele,December,2012,0,0
Bas-Uele,March,2013,0,0
Bas-Uele,April,2013,2,0
Bas-Uele,May,2013,0,0
Bas-Uele,June,2013,0,0
Bas-Uele,July,2013,0,0
Bas-Uele,August,2013,0,0
Bas-Uele,September,2013,0,0
Bas-Uele,October,2013,0,0
Bas-Uele,December,2013,0,0
Bas-Uele,January,2014,1,0
Bas-Uele,February,2014,0,0
Bas-Uele,April,2014,2,0
Bas-Uele,June,2014,0,0
Bas-Uele,July,2014,0,0
Bas-Uele,August,2014,8,0
Bas-Uele,September,2014,0,0
Bas-Uele,October,2014,0,0
Bas-Uele,November,2014,0,0
Bas-Uele,December,2014,0,0
Bas-Uele,January,2015,0,0
Bas-Uele,February,2015,2,0
Bas-Uele,March,2015,1,0
Bas-Uele,April,2015,1,0
Bas-Uele,May,2015,0,0
Bas-Uele,June,2015,0,0
Bas-Uele,July,2015,0,0
Bas-Uele,August,2015,0,0
Bas-Uele,September,2015,0,0
Bas-Uele,October,2015,0,0
Bas-Uele,November,2015,0,0
Bas-Uele,December,2015,3,0
Bas-Uele,January,2016,0,0
Bas-Uele,February,2016,0,0
Bas-Uele,March,2016,0,0
Bas-Uele,April,2016,0,0
Bas-Uele,May,2016,0,0
Bas-Uele,June,2016,0,0
Bas-Uele,July,2016,0,0
Bas-Uele,August,2016,0,0
Bas-Uele,September,2016,0,0
Bas-Uele,October,2016,0,0
Bas-Uele,November,2016,0,0
Bas-Uele,December,2016,1,0
Bas-Uele,January,2017,3,0
Bas-Uele,February,2017,1,0
Bas-Uele,March,2017,0,0
Bas-Uele,April,2017,0,0
Bas-Uele,August,2017,0,0
Bas-Uele,September,2017,0,0
Bas-Uele,October,2017,0,0
Bas-Uele,November,2017,0,0
Bas-Uele,December,2017,0,0
Bas-Uele,January,2018,3,0
Bas-Uele,March,2018,4,0
Bas-Uele,May,2018,3,0
Bas-Uele,July,2018,0,0
Bas-Uele,September,2018,3,0
Bas-Uele,October,2018,2,0
Bas-Uele,January,2019,1,0
Bas-Uele,February,2019,1,0
Bas-Uele,April,2019,1,0
Bas-Uele,May,2019,0,0
Bas-Uele,June,2019,0,0
Bas-Uele,July,2019,0,0
Bas-Uele,August,2019,0,0
Bas-Uele,September,2019,0,0
Bas-Uele,October,2019,0,0
Bas-Uele,November,2019,0,0
Bas-Uele,December,2019,1,0
Bas-Uele,January,2020,1,0
Bas-Uele,February,2020,2,0
Bas-Uele,March,2020,2,0
Bas-Uele,May,2020,3,0
Bas-Uele,June,2020,1,0
Bas-Uele,August,2020,1,0
Bas-Uele,October,2020,1,0
Bas-Uele,December,2020,3,0
Bas-Uele,January,2021,0,0
Bas-Uele,February,2021,2,0
Bas-Uele,March,2021,2,0
Bas-Uele,April,2021,1,0
Bas-Uele,May,2021,1,0
Bas-Uele,June,2021,0,0
Bas-Uele,July,2021,0,0
Bas-Uele,September,2021,0,0
Bas-Uele,October,2021,3,0
Bas-Uele,November,2021,0,0
Bas-Uele,December,2021,1,0
Bas-Uele,January,2022,1,0
Bas-Uele,February,2022,0,0
Bas-Uele,March,2022,0,0
Bas-Uele,June,2022,2,0
Bas-Uele,August,2022,0,0
Bas-Uele,September,2022,0,0
Bas-Uele,October,2022,1,0
Bas-Uele,November,2022,2,0
Bas-Uele,December,2022,0,0
Bas-Uele,January,2023,0,0
Bas-Uele,February,2023,1,0
Bas-Uele,March,2023,0,0
Bas-Uele,April,2023,0,0
Bas-Uele,May,2023,0,0
Bas-Uele,June,2023,0,0
Bas-Uele,July,2023,0,0
Bas-Uele,August,2023,0,0
Bas-Uele,September,2023,1,0
Bas-Uele,October,2023,0,0
Bas-Uele,November,2023,0,0
Bas-Uele,December,2023,0,0
Bas-Uele,January,2024,0,0
Bas-Uele,February,2024,3,0
Bas-Uele,March,2024,4,0
Bas-Uele,April,2024,0,0
Bas-Uele,May,2024,1,0
Bas-Uele,June,2024,0,0
Bas-Uele,July,2024,0,0
Bas-Uele,August,2024,0,0
Bas-Uele,September,2024,0,0
Bas-Uele,November,2024,0,0
Bas-Uele,December,2024,0,0
Bas-Uele,January,2025,0,0
Bas-Uele,February,2025,0,0
Bas-Uele,March,2025,0,0
Bas-Uele,April,2025,0,0
Bas-Uele,May,2025,0,0
Bas-Uele,June,2025,0,0
Bas-Uele,July,2025,1,0
Bas-Uele,August,2025,0,0
Bas-Uele,September,2025,0,0
Bas-Uele,October,2025,0,0
Bas-Uele,December,2025,0,0
Bas-Uele,October,2009,1,1
Bas-Uele,May,2010,1,1
Bas-Uele,February,2011,2,1
Bas-Uele,February,2012,1,1
Bas-Uele,January,2013,1,1
Bas-Uele,March,2014,1,1
Bas-Uele,May,2014,3,1
Bas-Uele,May,2017,2,1
Bas-Uele,April,2018,1,1
Bas-Uele,March,2019,7,1
Bas-Uele,November,2025,1,1
Bas-Uele,November,2009,1,2
Bas-Uele,February,2010,1,2
Bas-Uele,November,2013,6,2
Bas-Uele,June,2017,3,2
Bas-Uele,June,2018,2,2
Bas-Uele,August,2018,4,2
Bas-Uele,April,2020,1,2
Bas-Uele,November,2020,3,2
Bas-Uele,May,2022,4,2
Bas-Uele,July,2022,2,2
Bas-Uele,January,2026,2,2
Bas-Uele,December,2018,2,3
Bas-Uele,July,2020,2,3
Bas-Uele,August,2021,1,3
Bas-Uele,October,2024,4,3
Bas-Uele,February,2018,5,4
Bas-Uele,November,2018,2,4
Bas-Uele,September,2020,4,4
Bas-Uele,September,2009,5,5
Bas-Uele,April,2010,2,6
Bas-Uele,January,2010,2,7
Bas-Uele,March,2010,3,7
Bas-Uele,April,2022,3,7
Bas-Uele,February,2013,1,8
Bas-Uele,June,2010,2,9
Bas-Uele,April,2009,4,12
Bas-Uele,July,2009,7,18
Bas-Uele,July,2017,2,21
Bas-Uele,January,2009,1,30
Bas-Uele,December,2009,3,38
Bas-Uele,June,2009,14,43
Bas-Uele,December,2008,4,60
Ituri,January,1997,0,0
Ituri,February,1997,0,0
Ituri,March,1997,0,0
Ituri,April,1997,0,0
Ituri,May,1997,0,0
Ituri,June,1997,0,0
Ituri,July,1997,0,0
Ituri,August,1997,0,0
Ituri,September,1997,0,0
Ituri,October,1997,0,0
Ituri,November,1997,0,0
Ituri,December,1997,0,0
Ituri,January,1998,0,0
Ituri,February,1998,0,0
Ituri,March,1998,0,0
Ituri,April,1998,0,0
Ituri,May,1998,0,0
Ituri,June,1998,0,0
Ituri,July,1998,0,0
Ituri,August,1998,0,0
Ituri,September,1998,0,0
Ituri,October,1998,0,0
Ituri,November,1998,0,0
Ituri,December,1998,0,0
Ituri,January,1999,0,0
Ituri,February,1999,0,0
Ituri,March,1999,0,0
Ituri,April,1999,0,0
Ituri,May,1999,0,0
Ituri,June,1999,0,0
Ituri,July,1999,0,0
Ituri,August,1999,0,0
Ituri,September,1999,0,0
Ituri,October,1999,0,0
Ituri,November,1999,0,0
Ituri,December,1999,0,0
Ituri,January,2000,0,0
Ituri,February,2000,0,0
Ituri,March,2000,0,0
Ituri,April,2000,0,0
Ituri,May,2000,0,0
Ituri,June,2000,0,0
Ituri,July,2000,0,0
Ituri,August,2000,0,0
Ituri,September,2000,0,0
Ituri,October,2000,0,0
Ituri,November,2000,0,0
Ituri,December,2000,0,0
Ituri,January,2001,0,0
Ituri,February,2001,0,0
Ituri,March,2001,0,0
Ituri,April,2001,0,0
Ituri,May,2001,0,0
Ituri,June,2001,0,0
Ituri,July,2001,0,0
Ituri,August,2001,0,0
Ituri,September,2001,0,0
Ituri,October,2001,0,0
Ituri,November,2001,0,0
Ituri,December,2001,0,0
Ituri,January,2002,0,0
Ituri,February,2002,0,0
Ituri,March,2002,0,0
Ituri,April,2002,0,0
Ituri,May,2002,0,0
Ituri,June,2002,0,0
Ituri,July,2002,0,0
Ituri,August,2002,0,0
Ituri,September,2002,0,0
Ituri,October,2002,0,0
Ituri,November,2002,0,0
Ituri,December,2002,0,0
Ituri,January,2003,0,0
Ituri,February,2003,0,0
Ituri,March,2003,0,0
Ituri,April,2003,0,0
Ituri,May,2003,0,0
Ituri,June,2003,0,0
Ituri,July,2003,0,0
Ituri,August,2003,0,0
Ituri,September,2003,0,0
Ituri,October,2003,0,0
Ituri,November,2003,0,0
Ituri,December,2003,0,0
Ituri,January,2004,0,0
Ituri,February,2004,0,0
Ituri,March,2004,0,0
Ituri,April,2004,0,0
Ituri,May,2004,0,0
Ituri,June,2004,0,0
Ituri,July,2004,0,0
Ituri,August,2004,0,0
Ituri,September,2004,0,0
Ituri,October,2004,0,0
Ituri,November,2004,0,0
Ituri,December,2004,0,0
Ituri,January,2005,0,0
Ituri,February,2005,0,0
Ituri,March,2005,0,0
Ituri,April,2005,0,0
Ituri,May,2005,0,0
Ituri,June,2005,0,0
Ituri,July,2005,0,0
Ituri,August,2005,0,0
Ituri,September,2005,0,0
Ituri,October,2005,0,0
Ituri,November,2005,0,0
Ituri,December,2005,0,0
Ituri,January,2006,0,0
Ituri,February,2006,0,0
Ituri,March,2006,0,0
Ituri,April,2006,0,0
Ituri,May,2006,0,0
Ituri,June,2006,0,0
Ituri,July,2006,0,0
Ituri,August,2006,0,0
Ituri,September,2006,0,0
Ituri,October,2006,0,0
Ituri,November,2006,0,0
Ituri,December,2006,0,0
Ituri,January,2007,0,0
Ituri,February,2007,0,0
Ituri,March,2007,0,0
Ituri,April,2007,0,0
Ituri,May,2007,0,0
Ituri,June,2007,0,0
Ituri,July,2007,0,0
Ituri,August,2007,0,0
Ituri,September,2007,0,0
Ituri,October,2007,0,0
Ituri,November,2007,0,0
Ituri,December,2007,0,0
Ituri,January,2008,0,0
Ituri,February,2008,0,0
Ituri,March,2008,0,0
Ituri,April,2008,0,0
Ituri,May,2008,0,0
Ituri,June,2008,0,0
Ituri,July,2008,0,0
Ituri,August,2008,0,0
Ituri,September,2008,0,0
Ituri,October,2008,0,0
Ituri,November,2008,0,0
Ituri,December,2008,0,0
Ituri,January,2009,0,0
Ituri,February,2009,0,0
Ituri,March,2009,0,0
Ituri,April,2009,0,0
Ituri,May,2009,0,0
Ituri,June,2009,0,0
Ituri,July,2009,0,0
Ituri,August,2009,0,0
Ituri,September,2009,0,0
Ituri,October,2009,0,0
Ituri,November,2009,0,0
Ituri,December,2009,0,0
Ituri,January,2010,0,0
Ituri,February,2010,0,0
Ituri,March,2010,0,0
Ituri,April,2010,0,0
Ituri,May,2010,0,0
Ituri,June,2010,0,0
Ituri,July,2010,0,0
Ituri,August,2010,0,0
Ituri,September,2010,0,0
Ituri,October,2010,0,0
Ituri,November,2010,0,0
Ituri,December,2010,0,0
Ituri,January,2011,0,0
Ituri,February,2011,0,0
Ituri,March,2011,0,0
Ituri,April,2011,0,0
Ituri,May,2011,0,0
Ituri,June,2011,0,0
Ituri,July,2011,0,0
Ituri,August,2011,0,0
Ituri,September,2011,0,0
Ituri,October,2011,0,0
Ituri,November,2011,0,0
Ituri,December,2011,0,0
Ituri,January,2012,0,0
Ituri,February,2012,0,0
Ituri,March,2012,0,0
Ituri,April,2012,0,0
Ituri,May,2012,0,0
Ituri,June,2012,0,0
Ituri,July,2012,0,0
Ituri,August,2012,0,0
Ituri,September,2012,0,0
Ituri,October,2012,0,0
Ituri,November,2012,0,0
Ituri,December,2012,0,0
Ituri,January,2013,0,0
Ituri,February,2013,0,0
Ituri,March,2013,0,0
Ituri,April,2013,0,0
Ituri,May,2013,0,0
Ituri,June,2013,0,0
Ituri,July,2013,0,0
Ituri,August,2013,0,0
Ituri,September,2013,0,0
Ituri,October,2013,0,0
Ituri,November,2013,0,0
Ituri,December,2013,0,0
Ituri,January,2014,0,0
Ituri,February,2014,0,0
Ituri,March,2014,0,0
Ituri,April,2014,0,0
Ituri,May,2014,0,0
Ituri,June,2014,0,0
Ituri,July,2014,0,0
Ituri,August,2014,0,0
Ituri,September,2014,0,0
Ituri,October,2014,0,0
Ituri,November,2014,0,0
Ituri,December,2014,0,0
Ituri,January,2015,0,0
Ituri,February,2015,0,0
Ituri,March,2015,0,0
Ituri,April,2015,0,0
Ituri,May,2015,0,0
Ituri,June,2015,0,0
Ituri,July,2015,0,0
Ituri,August,2015,0,0
Ituri,September,2015,0,0
Ituri,October,2015,0,0
Ituri,November,2015,0,0
Ituri,December,2015,0,0
Ituri,January,2016,0,0
Ituri,February,2016,0,0
Ituri,March,2016,0,0
Ituri,April,2016,0,0
Ituri,May,2016,0,0
Ituri,June,2016,0,0
Ituri,July,2016,0,0
Ituri,August,2016,0,0
Ituri,September,2016,0,0
Ituri,October,2016,0,0
Ituri,November,2016,0,0
Ituri,December,2016,0,0
Ituri,January,2017,0,0
Ituri,February,2017,0,0
Ituri,March,2017,0,0
Ituri,April,2017,0,0
Ituri,May,2017,0,0
Ituri,June,2017,0,0
Ituri,July,2017,0,0
Ituri,August,2017,0,0
Ituri,September,2017,0,0
Ituri,October,2017,0,0
Ituri,November,2017,0,0
Ituri,December,2017,0,0
Ituri,January,2018,0,0
Ituri,February,2018,0,0
Ituri,March,2018,0,0
Ituri,April,2018,0,0
Ituri,May,2018,0,0
Ituri,June,2018,0,0
Ituri,July,2018,0,0
Ituri,August,2018,0,0
Ituri,September,2018,0,0
Ituri,October,2018,0,0
Ituri,November,2018,0,0
Ituri,December,2018,0,0
Ituri,January,2019,0,0
Ituri,February,2019,0,0
Ituri,March,2019,0,0
Ituri,April,2019,0,0
Ituri,May,2019,0,0
Ituri,June,2019,0,0
Ituri,July,2019,0,0
Ituri,August,2019,0,0
Ituri,September,2019,0,0
Ituri,October,2019,0,0
Ituri,November,2019,0,0
Ituri,December,2019,0,0
Ituri,January,2020,0,0
Ituri,February,2020,0,0
Ituri,March,2020,0,0
Ituri,April,2020,0,0
Ituri,May,2020,0,0
Ituri,June,2020,0,0
Ituri,July,2020,0,0
Ituri,August,2020,0,0
Ituri,September,2020,0,0
Ituri,October,2020,0,0
Ituri,November,2020,0,0
Ituri,December,2020,0,0
Ituri,January,2021,0,0
Ituri,February,2021,0,0
Ituri,March,2021,0,0
Ituri,April,2021,0,0
Ituri,May,2021,0,0
Ituri,June,2021,0,0
Ituri,July,2021,0,0
Ituri,August,2021,0,0
Ituri,September,2021,0,0
Ituri,October,2021,0,0
Ituri,November,2021,0,0
Ituri,December,2021,0,0
Ituri,January,2022,0,0
Ituri,February,2022,0,0
Ituri,March,2022,0,0
Ituri,April,2022,0,0
Ituri,May,2022,0,0
Ituri,June,2022,0,0
Ituri,July,2022,0,0
Ituri,August,2022,0,0
Ituri,September,2022,0,0
Ituri,October,2022,0,0
Ituri,November,2022,0,0
Ituri,December,2022,0,0
Ituri,January,2023,0,0
Ituri,February,2023,0,0
Ituri,March,2023,0,0
Ituri,April,2023,0,0
Ituri,May,2023,0,0
Ituri,June,2023,0,0
Ituri,July,2023,0,0
Ituri,August,2023,0,0
Ituri,September,2023,0,0
Ituri,October,2023,0,0
Ituri,November,2023,0,0
Ituri,December,2023,0,0
Ituri,January,2024,0,0
Ituri,February,2024,0,0
Ituri,March,2024,0,0
Ituri,April,2024,0,0
Ituri,May,2024,0,0
Ituri,June,2024,0,0
Ituri,July,2024,0,0
Ituri,August,2024,0,0
Ituri,September,2024,0,0
Ituri,October,2024,0,0
Ituri,November,2024,0,0
Ituri,December,2024,0,0
Ituri,January,2025,0,0
Ituri,February,2025,0,0
Ituri,March,2025,0,0
Ituri,April,2025,0,0
Ituri,May,2025,0,0
Ituri,June,2025,0,0
Ituri,July,2025,0,0
Ituri,August,2025,0,0
Ituri,September,2025,0,0
Ituri,October,2025,0,0
Ituri,November,2025,0,0
Ituri,December,2025,0,0
Ituri,January,2026,0,0
Ituri,January,1997,0,0
Ituri,February,1997,0,0
Ituri,March,1997,0,0
Ituri,April,1997,0,0
Ituri,May,1997,0,0
Ituri,June,1997,0,0
Ituri,July,1997,0,0
Ituri,August,1997,0,0
Ituri,September,1997,0,0
Ituri,October,1997,0,0
Ituri,November,1997,0,0
Ituri,December,1997,0,0
Ituri,January,1998,0,0
Ituri,February,1998,0,0
Ituri,March,1998,0,0
Ituri,April,1998,0,0
Ituri,May,1998,0,0
Ituri,June,1998,0,0
Ituri,July,1998,0,0
Ituri,August,1998,0,0
Ituri,September,1998,0,0
Ituri,October,1998,0,0
Ituri,November,1998,0,0
Ituri,December,1998,0,0
Ituri,January,1999,0,0
Ituri,February,1999,0,0
Ituri,March,1999,0,0
Ituri,April,1999,0,0
Ituri,May,1999,0,0
Ituri,June,1999,0,0
Ituri,July,1999,0,0
Ituri,August,1999,0,0
Ituri,September,1999,0,0
Ituri,October,1999,0,0
Ituri,November,1999,0,0
Ituri,December,1999,0,0
Ituri,January,2000,0,0
Ituri,February,2000,0,0
Ituri,March,2000,0,0
Ituri,April,2000,0,0
Ituri,May,2000,0,0
Ituri,June,2000,0,0
Ituri,July,2000,0,0
Ituri,August,2000,0,0
Ituri,September,2000,0,0
Ituri,October,2000,0,0
Ituri,November,2000,0,0
Ituri,December,2000,0,0
Ituri,January,2001,0,0
Ituri,February,2001,0,0
Ituri,March,2001,0,0
Ituri,April,2001,0,0
Ituri,May,2001,0,0
Ituri,July,2001,0,0
Ituri,August,2001,0,0
Ituri,September,2001,0,0
Ituri,October,2001,0,0
Ituri,November,2001,0,0
Ituri,December,2001,0,0
Ituri,January,2002,0,0
Ituri,February,2002,0,0
Ituri,March,2002,0,0
Ituri,April,2002,0,0
Ituri,May,2002,0,0
Ituri,June,2002,0,0
Ituri,July,2002,0,0
Ituri,August,2002,0,0
Ituri,September,2002,0,0
Ituri,October,2002,1,0
Ituri,November,2002,0,0
Ituri,December,2002,0,0
Ituri,January,2003,0,0
Ituri,February,2003,0,0
Ituri,March,2003,0,0
Ituri,April,2003,0,0
Ituri,May,2003,0,0
Ituri,June,2003,0,0
Ituri,July,2003,0,0
Ituri,August,2003,0,0
Ituri,September,2003,0,0
Ituri,October,2003,0,0
Ituri,November,2003,0,0
Ituri,December,2003,0,0
Ituri,January,2004,0,0
Ituri,February,2004,0,0
Ituri,March,2004,0,0
Ituri,April,2004,0,0
Ituri,May,2004,0,0
Ituri,June,2004,0,0
Ituri,July,2004,1,0
Ituri,August,2004,0,0
Ituri,September,2004,0,0
Ituri,October,2004,0,0
Ituri,November,2004,1,0
Ituri,December,2004,0,0
Ituri,January,2005,0,0
Ituri,March,2005,1,0
Ituri,April,2005,0,0
Ituri,May,2005,0,0
Ituri,June,2005,0,0
Ituri,July,2005,0,0
Ituri,August,2005,0,0
Ituri,September,2005,0,0
Ituri,October,2005,0,0
Ituri,November,2005,0,0
Ituri,December,2005,0,0
Ituri,January,2006,0,0
Ituri,February,2006,0,0
Ituri,March,2006,0,0
Ituri,April,2006,0,0
Ituri,May,2006,0,0
Ituri,June,2006,0,0
Ituri,July,2006,0,0
Ituri,August,2006,2,0
Ituri,November,2006,0,0
Ituri,December,2006,0,0
Ituri,January,2007,0,0
Ituri,February,2007,0,0
Ituri,March,2007,0,0
Ituri,April,2007,0,0
Ituri,May,2007,0,0
Ituri,June,2007,0,0
Ituri,July,2007,0,0
Ituri,August,2007,0,0
Ituri,September,2007,0,0
Ituri,October,2007,0,0
Ituri,November,2007,0,0
Ituri,December,2007,0,0
Ituri,January,2008,1,0
Ituri,February,2008,0,0
Ituri,March,2008,0,0
Ituri,April,2008,0,0
Ituri,May,2008,0,0
Ituri,June,2008,0,0
Ituri,July,2008,0,0
Ituri,August,2008,0,0
Ituri,September,2008,0,0
Ituri,October,2008,0,0
Ituri,November,2008,0,0
Ituri,December,2008,0,0
Ituri,January,2009,0,0
Ituri,February,2009,0,0
Ituri,March,2009,0,0
Ituri,April,2009,0,0
Ituri,May,2009,0,0
Ituri,June,2009,0,0
Ituri,July,2009,0,0
Ituri,August,2009,0,0
Ituri,September,2009,0,0
Ituri,October,2009,0,0
Ituri,November,2009,0,0
Ituri,December,2009,0,0
Ituri,January,2010,0,0
Ituri,March,2010,0,0
Ituri,April,2010,0,0
Ituri,June,2010,0,0
Ituri,July,2010,0,0
Ituri,August,2010,0,0
Ituri,September,2010,0,0
Ituri,October,2010,0,0
Ituri,November,2010,0,0
Ituri,December,2010,0,0
Ituri,January,2011,0,0
Ituri,February,2011,0,0
Ituri,March,2011,0,0
Ituri,April,2011,0,0
Ituri,May,2011,1,0
Ituri,June,2011,0,0
Ituri,July,2011,0,0
Ituri,August,2011,0,0
Ituri,September,2011,0,0
Ituri,October,2011,0,0
Ituri,November,2011,0,0
Ituri,December,2011,0,0
Ituri,January,2012,0,0
Ituri,February,2012,0,0
Ituri,March,2012,0,0
Ituri,April,2012,0,0
Ituri,May,2012,0,0
Ituri,June,2012,0,0
Ituri,July,2012,0,0
Ituri,August,2012,0,0
Ituri,September,2012,0,0
Ituri,October,2012,0,0
Ituri,November,2012,0,0
Ituri,December,2012,0,0
Ituri,January,2013,1,0
Ituri,February,2013,1,0
Ituri,March,2013,0,0
Ituri,May,2013,0,0
Ituri,June,2013,0,0
Ituri,July,2013,0,0
Ituri,August,2013,4,0
Ituri,September,2013,0,0
Ituri,December,2013,0,0
Ituri,January,2014,0,0
Ituri,February,2014,0,0
Ituri,March,2014,0,0
Ituri,April,2014,1,0
Ituri,May,2014,0,0
Ituri,July,2014,0,0
Ituri,August,2014,0,0
Ituri,September,2014,0,0
Ituri,October,2014,0,0
Ituri,December,2014,0,0
Ituri,February,2015,0,0
Ituri,March,2015,1,0
Ituri,April,2015,0,0
Ituri,May,2015,0,0
Ituri,June,2015,0,0
Ituri,July,2015,0,0
Ituri,August,2015,0,0
Ituri,September,2015,0,0
Ituri,October,2015,0,0
Ituri,December,2015,0,0
Ituri,January,2016,0,0
Ituri,February,2016,0,0
Ituri,March,2016,0,0
Ituri,April,2016,0,0
Ituri,May,2016,0,0
Ituri,June,2016,0,0
Ituri,July,2016,0,0
Ituri,August,2016,0,0
Ituri,September,2016,0,0
Ituri,October,2016,1,0
Ituri,November,2016,0,0
Ituri,December,2016,0,0
Ituri,March,2017,0,0
Ituri,May,2017,0,0
Ituri,June,2017,0,0
Ituri,July,2017,0,0
Ituri,August,2017,0,0
Ituri,September,2017,0,0
Ituri,October,2017,0,0
Ituri,November,2017,0,0
Ituri,December,2017,0,0
Ituri,March,2018,0,0
Ituri,April,2018,1,0
Ituri,May,2018,0,0
Ituri,June,2018,0,0
Ituri,August,2018,0,0
Ituri,September,2018,0,0
Ituri,October,2018,0,0
Ituri,November,2018,0,0
Ituri,December,2018,0,0
Ituri,January,2019,0,0
Ituri,March,2019,0,0
Ituri,April,2019,0,0
Ituri,May,2019,0,0
Ituri,June,2019,0,0
Ituri,July,2019,0,0
Ituri,September,2019,0,0
Ituri,October,2019,0,0
Ituri,November,2019,0,0
Ituri,December,2019,0,0
Ituri,January,2020,0,0
Ituri,February,2020,0,0
Ituri,March,2020,0,0
Ituri,April,2020,0,0
Ituri,May,2020,0,0
Ituri,June,2020,1,0
Ituri,September,2020,1,0
Ituri,October,2020,0,0
Ituri,November,2020,0,0
Ituri,January,2021,0,0
Ituri,February,2021,0,0
Ituri,March,2021,0,0
Ituri,April,2021,1,0
Ituri,May,2021,3,0
Ituri,August,2021,2,0
Ituri,October,2021,4,0
Ituri,November,2021,0,0
Ituri,January,2022,0,0
Ituri,August,2022,0,0
Ituri,September,2022,0,0
Ituri,October,2022,0,0
Ituri,November,2022,0,0
Ituri,December,2022,0,0
Ituri,January,2023,0,0
Ituri,March,2023,0,0
Ituri,May,2023,1,0
Ituri,June,2023,0,0
Ituri,July,2023,0,0
Ituri,September,2023,0,0
Ituri,October,2023,0,0
Ituri,December,2023,0,0
Ituri,January,2024,0,0
Ituri,February,2024,0,0
Ituri,March,2024,0,0
Ituri,April,2024,0,0
Ituri,May,2024,0,0
Ituri,June,2024,0,0
Ituri,July,2024,0,0
Ituri,August,2024,4,0
Ituri,September,2024,2,0
Ituri,October,2024,0,0
Ituri,November,2024,0,0
Ituri,December,2024,0,0
Ituri,January,2025,0,0
Ituri,February,2025,0,0
Ituri,March,2025,0,0
Ituri,April,2025,0,0
Ituri,May,2025,2,0
Ituri,June,2025,0,0
Ituri,July,2025,0,0
Ituri,August,2025,0,0
Ituri,October,2025,1,0
Ituri,November,2025,0,0
Ituri,May,2010,1,1
Ituri,November,2013,2,1
Ituri,November,2014,1,1
Ituri,January,2017,1,1
Ituri,April,2017,2,1
Ituri,January,2018,2,1
Ituri,July,2018,1,1
Ituri,February,2019,1,1
Ituri,July,2020,2,1
Ituri,December,2020,1,1
Ituri,June,2021,2,1
Ituri,December,2021,3,1
Ituri,March,2022,2,1
Ituri,June,2022,1,1
Ituri,February,2023,1,1
Ituri,November,2023,2,1
Ituri,September,2025,2,1
Ituri,December,2025,1,1
Ituri,January,2026,1,1
Ituri,February,2005,1,2
Ituri,February,2010,1,2
Ituri,October,2013,1,2
Ituri,February,2017,1,2
Ituri,July,2022,5,3
Ituri,October,2006,1,4
Ituri,June,2014,4,4
Ituri,November,2015,3,4
Ituri,August,2019,1,4
Ituri,February,2022,3,4
Ituri,August,2020,1,5
Ituri,April,2013,7,6
Ituri,May,2022,1,7
Ituri,September,2006,3,8
Ituri,February,2018,3,8
Ituri,September,2021,3,9
Ituri,July,2021,1,11
Ituri,April,2023,4,12
Ituri,January,2015,1,15
Ituri,April,2022,9,21
Ituri,August,2023,2,23
Ituri,June,2001,14,799
Tshopo,January,1997,0,0
Tshopo,February,1997,0,0
Tshopo,April,1997,0,0
Tshopo,May,1997,0,0
Tshopo,June,1997,0,0
Tshopo,July,1997,0,0
Tshopo,August,1997,0,0
Tshopo,September,1997,0,0
Tshopo,October,1997,0,0
Tshopo,November,1997,0,0
Tshopo,December,1997,0,0
Tshopo,January,1998,0,0
Tshopo,February,1998,0,0
Tshopo,March,1998,0,0
Tshopo,April,1998,0,0
Tshopo,May,1998,0,0
Tshopo,June,1998,0,0
Tshopo,July,1998,0,0
Tshopo,August,1998,0,0
Tshopo,September,1998,0,0
Tshopo,October,1998,0,0
Tshopo,November,1998,0,0
Tshopo,December,1998,0,0
Tshopo,January,1999,0,0
